entity_type,name_ukr,name_local,name_eng,common_abbreviation,country,collaboration_type,domain,ru_world_partners,political_affiliation,ideological_platform,russian_money,observer_border_violation,prorussian_statements,wiki_or_website,photo_link,regrets,short_description
організація,"Храм свв. мцц. Віри, Надії, Любові та матері їхньої Софії","Church of St. mts. Vera, Nadezhda, Lyubov and their mother Sophia","Church of St. mts. Vera, Nadezhda, Lyubov and their mother Sophia",,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада св. Апостолів Петра та Павла,The community of St. Apostles Peter and Paul,The community of St. Apostles Peter and Paul,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. Миколи,Church of St. Nikolay,Church of St. Nikolay,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Церква преп. Єфросинії Великої княгині Московської,Church of Rev. Grand Duchess Euphrosyne of Moscow,Church of Rev. Grand Duchess Euphrosyne of Moscow,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Православна парафія в ім'я св. Афанасія Олександрійського,Orthodox parish in the name of St. Athanasius of Alexandria,Orthodox parish in the name of St. Athanasius of Alexandria,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. блаженного Прокопія Устюзького,Church of St. Blessed Prokopius of Ustyug,Church of St. Blessed Prokopius of Ustyug,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм Різдва Христового,Church of the Nativity of Christ,Church of the Nativity of Christ,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,"Храм ікони Божої Матері ""Знамення""","Church of the Icon of the Mother of God ""Sign""","Church of the Icon of the Mother of God ""Sign""",,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада святителя Іоанна Шанхайського,The community of St. John of Shanghai,The community of St. John of Shanghai,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Православна парафія,Orthodox parish,Orthodox parish,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада св. Княгині Ольги,The community of St. Princess Olga,The community of St. Princess Olga,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада в ім'я свт. Іоанна Шанхайського,Community in the name of St. John of Shanghai,Community in the name of St. John of Shanghai,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм святого Миколи Мирлікійського чудотворця,The temple of the holy Nicholas of Myrlikii the miracle worker,The temple of the holy Nicholas of Myrlikii the miracle worker,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм свт. Іоанна Шанхайського,Church of St. John of Shanghai,Church of St. John of Shanghai,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. великомуч. і цілителя Пантелеймона,Church of St. great martyr and healer Panteleimon,Church of St. great martyr and healer Panteleimon,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Парафія на честь рівноапп. Кирила та Мефодія,Parish in honor of equal-to-the-apostles Cyril and Methodius,Parish in honor of equal-to-the-apostles Cyril and Methodius,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм Покрови Богородиці та святителя Миколая,Temple of the Intercession of the Mother of God and Saint Nicholas,Temple of the Intercession of the Mother of God and Saint Nicholas,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. великомуч. і цілителя Пантелеїмона,Church of St. great martyr and the healer Panteleimon,Church of St. great martyr and the healer Panteleimon,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Парафія в ім'я рівноапостольних Костянтина та Олени,Parish in the name of Equal-to-the-Apostles Konstantin and Elena,Parish in the name of Equal-to-the-Apostles Konstantin and Elena,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Парафія у Кюнцельзау,Parish in Künzelsau,Parish in Künzelsau,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. Миколи,Church of St. Nicholas,Church of St. Nicholas,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Каплиця Покрови Пресвятої Богородиці,Chapel of the Intercession of the Holy Mother of God,Chapel of the Intercession of the Holy Mother of God,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. блаженного Прокопія Устюзького та Любецького,Church of St. blessed Prokopius of Ustyug and Lyubets,Church of St. blessed Prokopius of Ustyug and Lyubets,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. благовірного вел. Князя Олександра Невського,Church of St. the venerable great Prince Alexander Nevsky,Church of St. the venerable great Prince Alexander Nevsky,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада святителя Луки Кримського,Community of St. Luke of Crimea,Community of St. Luke of Crimea,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада св. Іоанна Руського у Меммінгені,The community of St. John of Rus in Memmingen,The community of St. John of Rus in Memmingen,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. князя Володимира,Church of St. Prince Volodymyr,Church of St. Prince Volodymyr,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Кафедральний собор свв. Новомучеників та Сповідників Російських та Свят. Миколи,Cathedral of St. New Martyrs and Confessors of Russia and St. Nicholas,Cathedral of St. New Martyrs and Confessors of Russia and St. Nicholas,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. Архістратига Михайла,Church of St. Arch-strategist Mykhailo,Church of St. Arch-strategist Mykhailo,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Монастир преп. Іова Почаєвського,Monastery of Rev. Iov Pochaevsky,Monastery of Rev. Iov Pochaevsky,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада на честь ікони Пресвятої Богородиці «Казанської»,"Community in honor of the icon of the Holy Mother of God ""Kazan""","Community in honor of the icon of the Holy Mother of God ""Kazan""",,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада Святої Живоначальної Трійці,Community of the Holy Life-giving Trinity,Community of the Holy Life-giving Trinity,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада на честь Різдва Пресвяті Богородиці,Community in honor of the Nativity of the Most Holy Theotokos,Community in honor of the Nativity of the Most Holy Theotokos,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм Покрови Пресвяті Богородиці,Church of the Intercession of the Holy Mother of God,Church of the Intercession of the Holy Mother of God,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм Покрови Пресвятої Богородиці,Church of the Intercession of the Holy Mother of God,Church of the Intercession of the Holy Mother of God,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада храму Успіння Богородиці,Community of the Church of the Assumption of the Virgin,Community of the Church of the Assumption of the Virgin,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Православний храм cв. Спиридона Триміфунтського,Orthodox Church of St. Spyridon Trimifuntsky,Orthodox Church of St. Spyridon Trimifuntsky,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм Іверської ікони Божої Матері,Church of the Iver Icon of the Mother of God,Church of the Iver Icon of the Mother of God,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. преподобномученуці Євгенії,Church of St. Reverend Martyr Evgenia,Church of St. Reverend Martyr Evgenia,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм св. Миколи мирлікійського чудотворця,Church of St. Nicholas the Miracle Worker of Myrliki,Church of St. Nicholas the Miracle Worker of Myrliki,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Громада св. новомучениці цариці Олександри,The community of St. New Martyr Tsarina Alexandra,The community of St. New Martyr Tsarina Alexandra,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,"Храм на честь Різдва Святого Пророка, Предтечі та Хрестителя Господнього Івана","Church in honor of the Nativity of the Holy Prophet, Forerunner and Baptist of the Lord John","Church in honor of the Nativity of the Holy Prophet, Forerunner and Baptist of the Lord John",,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Церква св. Миколи,Church of St. Nicholas,Church of St. Nicholas,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм-усипальниця королеви Катерини Павлівни Вюртембергської,Temple-tomb of Queen Catherine Pavlovna of Württemberg,Temple-tomb of Queen Catherine Pavlovna of Württemberg,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
організація,Храм Покрови Пресвяті Богородиці,Church of the Intercession of the Holy Mother of God,Church of the Intercession of the Holy Mother of God,,Germany,росіяни,church,,,other,,,,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B5%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D1%8F_(%D0%A0%D0%9F%D0%A6%D0%97),,,German diocese of the ROCOR
